PersonID FriendID FriendshipType FriendshipDescription
246 428 3 Member
246 219 3 Member
246 524 3 Member
246 247 1 Spouse
246 602 0 Child
246 603 0 Child
246 604 0 Child
246 565 3 Spiritual_Member
246 588 3 Member
247 5 3 Spiritual_Member
247 44 3 Spiritual_Member
247 45 3 Spiritual_Member
247 50 3 Spiritual_Member
247 51 3 Spiritual_Member
247 81 3 Member
247 114 3 Student
247 153 3 Spiritual_Member
247 161 3 Spiritual_Member
247 170 3 Spiritual_Member
247 171 3 Spiritual_Member
247 173 3 Student
247 239 3 Spiritual_Member
247 246 1 Spouse
247 109 3 Student
247 624 3 Worker_(Computer_Technical_Support)
247 703 3 Worker_(Computer_Technical_Support)
247 492 3 Worker_(Computer_Technical_Support)
247 55 3 Spiritual_Member
247 131 3 Spiritual_Member
247 238 3 Spiritual_Member
247 251 3 Spiritual_Member
247 265 3 Spiritual_Member
247 301 3 Spiritual_Member
247 399 3 Spiritual_Member
247 437 3 Spiritual_Member
247 561 3 Spiritual_Member
247 604 3 Spiritual_Member
247 606 3 Spiritual_Member
247 651 3 Spiritual_Member
247 697 3 Spiritual_Member
247 277 3 Member
247 248 3 Member
247 602 0 Child
247 603 0 Child
247 604 0 Child
247 341 3 Spiritual_Member
247 386 3 Spiritual_Member
247 387 3 Spiritual_Member
247 413 3 Member
247 530 3 Spiritual_Member
247 695 3 Spiritual_Member
248 20 3 Student
248 27 3 Spiritual_Member
248 38 3 Spiritual_Member
248 157 3 Member
248 186 3 Spiritual_Member
248 216 3 Spiritual_Member
248 222 3 Worker_(Nurse)
248 247 3 Member
248 89 3 Worker_(Nurse)
248 254 3 Worker_(Nurse)
248 194 3 Worker_(Doctor)
248 325 3 Worker_(Nurse)
248 102 3 Spiritual_Member
248 182 3 Spiritual_Member
248 286 3 Spiritual_Member
248 332 3 Spiritual_Member
248 334 3 Spiritual_Member
248 354 3 Spiritual_Member
248 359 3 Spiritual_Member
248 378 3 Spiritual_Member
248 577 3 Spiritual_Member
248 700 3 Spiritual_Member
248 245 3 Member
248 437 3 Member
248 249 1 Spouse
248 605 0 Child
248 384 3 Spiritual_Member
248 388 3 Spiritual_Member
248 396 3 Spiritual_Member
248 402 3 Spiritual_Member
248 419 3 Member
248 482 3 Worker_(Nurse)
249 87 3 Member
249 129 3 Spiritual_Member
249 134 3 Spiritual_Member
249 164 3 Spiritual_Member
249 232 3 Spiritual_Member
249 238 3 Student
249 248 1 Spouse
249 303 3 Student
249 650 3 Worker_(Social_Worker)
249 180 3 Spiritual_Member
249 183 3 Spiritual_Member
249 204 3 Spiritual_Member
249 260 3 Spiritual_Member
249 522 3 Spiritual_Member
249 549 3 Spiritual_Member
249 571 3 Spiritual_Member
249 718 3 Spiritual_Member
249 237 3 Member
249 659 3 Member
249 40 3 Member
249 605 0 Child
249 272 3 Member
249 342 3 Member
249 368 3 Spiritual_Member
249 381 3 Member
249 448 3 Member
249 470 3 Member
249 541 3 Member
250 54 3 Spiritual_Member
250 67 3 Spiritual_Member
250 82 3 Worker_(Child_Care)
250 84 3 Spiritual_Member
250 99 3 Spiritual_Member
250 104 3 Spiritual_Member
250 150 3 Member
250 152 3 Spiritual_Member
250 192 3 Spiritual_Member
250 214 3 Student
250 240 3 Spiritual_Member
250 432 3 Student
250 186 3 Worker_(Child_Care)
250 342 3 Worker_(Child_Care)
250 649 3 Worker_(Child_Care)
250 12 3 Spiritual_Member
250 92 3 Spiritual_Member
250 174 3 Spiritual_Member
250 193 3 Spiritual_Member
250 207 3 Spiritual_Member
250 284 3 Spiritual_Member
250 340 3 Spiritual_Member
250 430 3 Spiritual_Member
250 433 3 Spiritual_Member
250 443 3 Spiritual_Member
250 483 3 Spiritual_Member
250 487 3 Spiritual_Member
250 538 3 Spiritual_Member
250 543 3 Member
250 251 1 Spouse
250 606 0 Child
250 607 0 Child
250 264 3 Student
250 372 3 Spiritual_Member
250 460 3 Member
250 589 3 Spiritual_Member
251 4 3 Spiritual_Member
251 45 3 Spiritual_Member
251 51 3 Spiritual_Member
251 56 3 Spiritual_Member
251 57 3 Spiritual_Member
251 93 3 Spiritual_Member
251 98 3 Student
251 109 3 Spiritual_Member
251 131 3 Spiritual_Member
251 173 3 Spiritual_Member
251 175 3 Student
251 178 3 Spiritual_Member
251 239 3 Spiritual_Member
251 241 3 Spiritual_Member
251 247 3 Spiritual_Member
251 250 1 Spouse
251 149 3 Worker_(Teacher)
251 244 3 Student
251 258 3 Student
251 259 3 Student
251 5 3 Spiritual_Member
251 62 3 Spiritual_Member
251 66 3 Spiritual_Member
251 192 3 Spiritual_Member
251 206 3 Spiritual_Member
251 530 3 Spiritual_Member
251 695 3 Spiritual_Member
251 492 3 Member
251 606 0 Child
251 607 0 Child
251 264 3 Spiritual_Member
251 265 3 Spiritual_Member
251 399 3 Student
251 604 3 Spiritual_Member
251 606 3 Spiritual_Member
252 283 3 Student
252 510 3 Worker_(Bookkeeper)
252 259 3 Spiritual_Member
252 270 3 Spiritual_Member
252 274 3 Spiritual_Member
252 350 3 Spiritual_Member
252 371 3 Spiritual_Member
252 377 3 Spiritual_Member
252 482 3 Spiritual_Member
252 587 3 Spiritual_Member
252 588 3 Spiritual_Member
252 610 3 Spiritual_Member
252 141 3 Member
252 384 3 Member
252 626 3 Member
252 74 3 Member
252 222 3 Member
252 301 3 Member
252 253 1 Spouse
252 608 0 Child
252 609 0 Child
252 610 0 Child
252 271 3 Spiritual_Member
252 320 3 Spiritual_Member
252 337 3 Student
252 392 3 Student
252 422 3 Member
252 444 3 Member
252 470 3 Spiritual_Member
253 83 3 Spiritual_Member
253 109 3 Worker_(Scientist)
253 212 3 Student
253 252 1 Spouse
253 343 3 Worker_(Mathematician)
253 299 3 Spiritual_Member
253 308 3 Spiritual_Member
253 383 3 Spiritual_Member
253 527 3 Member
253 716 3 Member
253 523 3 Member
253 608 0 Child
253 609 0 Child
253 610 0 Child
253 261 3 Member
253 298 3 Spiritual_Member
253 407 3 Member
253 463 3 Spiritual_Member
253 470 3 Spiritual_Member
253 490 3 Member
253 492 3 Member
253 570 3 Member
253 586 3 Member
254 16 3 Spiritual_Member
254 27 3 Spiritual_Member
254 41 3 Member
254 143 3 Spiritual_Member
254 243 3 Spiritual_Member
254 248 3 Worker_(Nurse)
254 47 3 Student
254 180 3 Student
254 360 3 Worker_(Nurse)
254 122 3 Spiritual_Member
254 326 3 Spiritual_Member
254 392 3 Spiritual_Member
254 393 3 Spiritual_Member
254 721 3 Member
254 324 3 Member
254 611 0 Child
254 612 0 Child
254 276 3 Spiritual_Member
254 292 3 Spiritual_Member
254 293 3 Spiritual_Member
254 335 3 Spiritual_Member
254 371 3 Worker_(Nurse)
254 425 3 Member
254 547 3 Spiritual_Member
254 660 3 Member
256 165 3 Student
256 168 3 Member
256 71 3 Student
256 257 1 Spouse
256 613 0 Child
256 614 0 Child
256 615 0 Child
256 616 0 Child
257 75 3 Spiritual_Member
257 116 3 Member
257 256 1 Spouse
257 132 3 Student
257 168 3 Student
257 683 3 Student
257 313 3 Spiritual_Member
257 349 3 Spiritual_Member
257 468 3 Spiritual_Member
257 503 3 Spiritual_Member
257 504 3 Spiritual_Member
257 633 3 Spiritual_Member
257 359 3 Member
257 650 3 Member
257 258 3 Member
257 613 0 Child
257 614 0 Child
257 615 0 Child
257 616 0 Child
257 348 3 Spiritual_Member
257 604 3 Member
257 664 3 Member
257 691 3 Spiritual_Member
258 8 3 Spiritual_Member
258 10 3 Spiritual_Member
258 69 3 Spiritual_Member
258 98 3 Student
258 131 3 Worker_(Physician)
258 149 3 Student
258 183 3 Spiritual_Member
258 204 3 Spiritual_Member
258 251 3 Student
258 257 3 Member
258 194 3 Worker_(Doctor)
258 222 3 Worker_(Nurse)
258 325 3 Worker_(Nurse)
258 482 3 Worker_(Nurse)
258 179 3 Worker_(Nurse)
258 25 3 Worker_(Nurse)
258 92 3 Worker_(Nurse)
258 355 3 Worker_(Nurse)
258 527 3 Worker_(Doctor)
258 180 3 Spiritual_Member
258 277 3 Spiritual_Member
258 333 3 Spiritual_Member
258 405 3 Spiritual_Member
258 548 3 Spiritual_Member
258 637 3 Spiritual_Member
258 679 3 Spiritual_Member
258 280 3 Member
258 259 1 Spouse
258 617 0 Child
258 386 3 Member
258 402 3 Spiritual_Member
258 473 3 Member
258 513 3 Worker_(Physician)
258 593 3 Member
259 18 3 Spiritual_Member
259 47 3 Member
259 51 3 Worker_(Entrepeneur)
259 90 3 Worker_(Entrepeneur)
259 110 3 Member
259 135 3 Spiritual_Member
259 171 3 Worker_(Entrepeneur)
259 185 3 Worker_(Entrepeneur)
259 197 3 Spiritual_Member
259 251 3 Student
259 252 3 Spiritual_Member
259 258 1 Spouse
259 149 3 Worker_(Teacher)
259 373 3 Worker_(Entrepeneur)
259 711 3 Worker_(Salesman)
259 540 3 Worker_(Salesman)
259 15 3 Spiritual_Member
259 270 3 Spiritual_Member
259 271 3 Spiritual_Member
259 320 3 Spiritual_Member
259 350 3 Spiritual_Member
259 380 3 Spiritual_Member
259 462 3 Spiritual_Member
259 466 3 Spiritual_Member
259 500 3 Spiritual_Member
259 588 3 Spiritual_Member
259 617 3 Spiritual_Member
259 176 3 Member
259 512 3 Member
259 62 3 Member
259 617 0 Child
259 262 3 Spiritual_Member
259 568 3 Spiritual_Member
259 582 3 Spiritual_Member
259 587 3 Spiritual_Member
259 705 3 Spiritual_Member
260 27 3 Spiritual_Member
260 29 3 Spiritual_Member
260 170 3 Member
260 229 3 Member
260 249 3 Spiritual_Member
260 143 3 Spiritual_Member
260 150 3 Spiritual_Member
260 276 3 Spiritual_Member
260 307 3 Spiritual_Member
260 492 3 Spiritual_Member
260 499 3 Spiritual_Member
260 513 3 Spiritual_Member
260 261 1 Spouse
260 327 3 Spiritual_Member
260 460 3 Spiritual_Member
260 699 3 Student
260 715 3 Spiritual_Member
261 260 1 Spouse
261 190 3 Student
261 662 3 Student
261 172 3 Member
261 253 3 Member
261 85 3 Member
261 583 3 Member
262 11 3 Worker_(Scientist)
262 45 3 Student
262 68 3 Worker_(Scientist)
262 91 3 Spiritual_Member
262 109 3 Worker_(Scientist)
262 116 3 Worker_(Scientist)
262 145 3 Worker_(Scientist)
262 173 3 Member
262 196 3 Spiritual_Member
262 213 3 Spiritual_Member
262 224 3 Worker_(Scientist)
262 343 3 Worker_(Mathematician)
262 195 3 Spiritual_Member
262 226 3 Spiritual_Member
262 259 3 Spiritual_Member
262 298 3 Spiritual_Member
262 346 3 Spiritual_Member
262 464 3 Spiritual_Member
262 501 3 Spiritual_Member
262 555 3 Spiritual_Member
262 263 1 Spouse
262 268 3 Spiritual_Member
262 315 3 Worker_(Scientist)
262 370 3 Spiritual_Member
262 466 3 Worker_(Scientist)
262 481 3 Member
262 513 3 Member
262 582 3 Spiritual_Member
262 642 3 Spiritual_Member
262 654 3 Spiritual_Member
262 709 3 Worker_(Scientist)
263 26 3 Spiritual_Member
263 35 3 Spiritual_Member
263 50 3 Student
263 55 3 Worker_(Accountant)
263 68 3 Spiritual_Member
263 71 3 Spiritual_Member
263 120 3 Spiritual_Member
263 169 3 Spiritual_Member
263 216 3 Spiritual_Member
263 262 1 Spouse
263 343 3 Student
263 321 3 Worker_(Financial_Officer)
263 354 3 Worker_(Business_Administration)
263 79 3 Spiritual_Member
263 106 3 Spiritual_Member
263 224 3 Spiritual_Member
263 292 3 Spiritual_Member
263 296 3 Spiritual_Member
263 302 3 Spiritual_Member
263 327 3 Spiritual_Member
263 345 3 Spiritual_Member
263 366 3 Spiritual_Member
263 367 3 Spiritual_Member
263 406 3 Spiritual_Member
263 452 3 Spiritual_Member
263 486 3 Spiritual_Member
263 527 3 Spiritual_Member
263 566 3 Spiritual_Member
263 570 3 Spiritual_Member
263 605 3 Spiritual_Member
263 724 3 Spiritual_Member
263 485 3 Member
263 537 3 Member
263 551 3 Member
263 407 3 Spiritual_Member
263 496 3 Member
263 545 3 Spiritual_Member
263 573 3 Member
263 611 3 Spiritual_Member
264 92 3 Spiritual_Member
264 182 3 Worker_(Bookkeeper)
264 192 3 Worker_(Bookkeeper)
264 193 3 Spiritual_Member
264 207 3 Spiritual_Member
264 241 3 Student
264 250 3 Student
264 332 3 Worker_(Bookkeeper)
264 372 3 Worker_(Entrepeneur)
264 464 3 Worker_(Business_CEO)
264 12 3 Spiritual_Member
264 54 3 Spiritual_Member
264 59 3 Spiritual_Member
264 240 3 Spiritual_Member
264 251 3 Spiritual_Member
264 373 3 Spiritual_Member
264 443 3 Spiritual_Member
264 589 3 Spiritual_Member
264 505 3 Member
264 265 1 Spouse
264 618 0 Child
264 619 0 Child
264 398 3 Student
264 531 3 Spiritual_Member
264 532 3 Spiritual_Member
264 710 3 Spiritual_Member
265 13 3 Spiritual_Member
265 50 3 Spiritual_Member
265 51 3 Spiritual_Member
265 55 3 Spiritual_Member
265 57 3 Worker_(Child_Care)
265 93 3 Student
265 108 3 Spiritual_Member
265 130 3 Spiritual_Member
265 131 3 Spiritual_Member
265 206 3 Spiritual_Member
265 247 3 Spiritual_Member
265 264 1 Spouse
265 116 3 Student
265 386 3 Student
265 638 3 Worker_(Child_Care)
265 63 3 Worker_(Child_Care)
265 432 3 Worker_(Child_Care)
265 649 3 Worker_(Child_Care)
265 66 3 Spiritual_Member
265 85 3 Spiritual_Member
265 171 3 Spiritual_Member
265 241 3 Spiritual_Member
265 251 3 Spiritual_Member
265 697 3 Spiritual_Member
265 176 3 Member
265 453 3 Member
265 114 3 Member
265 618 0 Child
265 619 0 Child
265 377 3 Worker_(Child_Care)
265 522 3 Worker_(Child_Care)
265 556 3 Worker_(Child_Care)
266 25 3 Spiritual_Member
266 156 3 Student
266 157 3 Spiritual_Member
266 237 3 Spiritual_Member
266 366 3 Student
266 82 3 Spiritual_Member
266 351 3 Spiritual_Member
266 465 3 Spiritual_Member
266 594 3 Spiritual_Member
266 153 3 Member
266 285 3 Member
266 267 1 Spouse
266 269 3 Spiritual_Member
266 324 3 Spiritual_Member
267 16 3 Spiritual_Member
267 34 3 Spiritual_Member
267 142 3 Spiritual_Member
267 220 3 Spiritual_Member
267 222 3 Spiritual_Member
267 266 1 Spouse
267 150 3 Spiritual_Member
267 306 3 Spiritual_Member
267 307 3 Spiritual_Member
267 318 3 Spiritual_Member
267 343 3 Spiritual_Member
267 382 3 Spiritual_Member
267 385 3 Spiritual_Member
267 543 3 Spiritual_Member
267 605 3 Spiritual_Member
267 43 3 Member
267 344 3 Spiritual_Member
267 428 3 Member
267 574 3 Member
268 42 3 Member
268 91 3 Spiritual_Member
268 93 3 Member
268 117 3 Spiritual_Member
268 214 3 Spiritual_Member
268 394 3 Worker_(Graphic_Designer)
268 687 3 Worker_(Graphic_Designer)
268 195 3 Spiritual_Member
268 213 3 Spiritual_Member
268 262 3 Spiritual_Member
268 298 3 Spiritual_Member
268 304 3 Spiritual_Member
268 346 3 Spiritual_Member
268 495 3 Spiritual_Member
268 501 3 Spiritual_Member
268 620 3 Spiritual_Member
268 654 3 Spiritual_Member
268 53 3 Member
268 662 3 Member
268 161 3 Member
268 476 3 Member
268 269 1 Spouse
268 305 3 Spiritual_Member
269 25 3 Spiritual_Member
269 45 3 Worker_(Nurse)
269 71 3 Member
269 76 3 Spiritual_Member
269 82 3 Spiritual_Member
269 90 3 Spiritual_Member
269 114 3 Student
269 117 3 Worker_(Nurse)
269 129 3 Worker_(Nurse)
269 141 3 Worker_(Nurse)
269 156 3 Spiritual_Member
269 157 3 Spiritual_Member
269 205 3 Spiritual_Member
269 268 1 Spouse
269 337 3 Worker_(Doctor)
269 16 3 Worker_(Paramedic)
269 24 3 Worker_(Doctor)
269 170 3 Worker_(Nurse)
269 421 3 Worker_(Nurse)
269 566 3 Worker_(Nurse)
269 103 3 Spiritual_Member
269 266 3 Spiritual_Member
269 290 3 Spiritual_Member
269 304 3 Spiritual_Member
269 324 3 Spiritual_Member
269 500 3 Spiritual_Member
269 677 3 Member
269 351 3 Spiritual_Member
269 490 3 Worker_(Nurse)
269 693 3 Worker_(Nurse)
269 715 3 Worker_(Nurse)
270 59 3 Member
270 115 3 Student
270 187 3 Spiritual_Member
270 252 3 Spiritual_Member
270 259 3 Spiritual_Member
270 698 3 Worker_(Judge)
270 197 3 Spiritual_Member
270 350 3 Spiritual_Member
270 587 3 Spiritual_Member
270 705 3 Spiritual_Member
270 293 3 Member
270 389 3 Member
270 271 1 Spouse
270 620 0 Child
270 320 3 Spiritual_Member
270 346 3 Student
270 371 3 Spiritual_Member
270 380 3 Spiritual_Member
270 466 3 Spiritual_Member
270 568 3 Spiritual_Member
270 657 3 Spiritual_Member
271 30 3 Worker_(Counselor)
271 259 3 Spiritual_Member
271 270 1 Spouse
271 477 3 Worker_(Counselor)
271 696 3 Worker_(Social_Worker)
271 707 3 Worker_(Counselor)
271 18 3 Spiritual_Member
271 252 3 Spiritual_Member
271 320 3 Spiritual_Member
271 350 3 Spiritual_Member
271 466 3 Spiritual_Member
271 568 3 Spiritual_Member
271 455 3 Member
271 489 3 Member
271 620 0 Child
271 380 3 Spiritual_Member
271 450 3 Member
271 462 3 Spiritual_Member
271 587 3 Spiritual_Member
271 588 3 Spiritual_Member
271 657 3 Spiritual_Member
271 705 3 Spiritual_Member
272 12 3 Worker_(Teacher)
272 212 3 Student
272 342 3 Student
272 605 3 Worker_(Teacher)
272 629 3 Worker_(Teacher)
272 567 3 Worker_(Teacher)
272 60 3 Student
272 144 3 Member
272 249 3 Member
272 639 3 Member
272 273 1 Spouse
272 621 0 Child
272 622 0 Child
273 10 3 Worker_(Consultant)
273 45 3 Student
273 82 3 Student
273 127 3 Worker_(Consultant)
273 149 3 Student
273 221 3 Worker_(Consultant)
273 272 1 Spouse
273 487 3 Worker_(Accountant)
273 35 3 Member
273 289 3 Member
273 478 3 Member
273 77 3 Member
273 621 0 Child
273 622 0 Child
273 340 3 Member
273 475 3 Member
273 508 3 Member
273 529 3 Worker_(Consultant)
273 656 3 Member
274 252 3 Spiritual_Member
274 111 3 Student
274 371 3 Spiritual_Member
274 44 3 Member
274 281 3 Member
274 496 3 Member
274 623 0 Child
274 624 0 Child
274 350 3 Spiritual_Member
274 420 3 Member
274 452 3 Member
276 10 3 Spiritual_Member
276 75 3 Student
276 185 3 Member
276 243 3 Spiritual_Member
276 260 3 Spiritual_Member
276 280 3 Student
276 664 3 Worker_(Teacher)
276 29 3 Spiritual_Member
276 150 3 Spiritual_Member
276 254 3 Spiritual_Member
276 307 3 Spiritual_Member
276 344 3 Spiritual_Member
276 513 3 Spiritual_Member
276 277 1 Spouse
276 326 3 Spiritual_Member
276 364 3 Spiritual_Member
276 380 3 Member
276 468 3 Member
276 492 3 Spiritual_Member
276 494 3 Member
276 547 3 Spiritual_Member
276 715 3 Spiritual_Member
277 164 3 Spiritual_Member
277 175 3 Member
277 183 3 Spiritual_Member
277 184 3 Student
277 204 3 Spiritual_Member
277 232 3 Student
277 247 3 Member
277 258 3 Spiritual_Member
277 276 1 Spouse
277 285 3 Worker_(Teacher)
277 134 3 Spiritual_Member
277 278 3 Spiritual_Member
277 368 3 Spiritual_Member
277 391 3 Spiritual_Member
277 575 3 Spiritual_Member
277 716 3 Spiritual_Member
277 717 3 Spiritual_Member
277 718 3 Spiritual_Member
277 554 3 Member
277 329 3 Member
277 522 3 Spiritual_Member
278 8 3 Spiritual_Member
278 69 3 Spiritual_Member
278 144 3 Spiritual_Member
278 183 3 Spiritual_Member
278 204 3 Spiritual_Member
278 277 3 Spiritual_Member
278 546 3 Spiritual_Member
278 576 3 Spiritual_Member
278 717 3 Spiritual_Member
278 674 3 Member
278 290 3 Member
278 521 3 Member
278 279 1 Spouse
278 625 0 Child
278 626 0 Child
278 627 0 Child
278 331 3 Member
278 368 3 Student
278 611 3 Spiritual_Member
278 647 3 Member
278 716 3 Spiritual_Member
278 718 3 Spiritual_Member
279 28 3 Spiritual_Member
279 168 3 Spiritual_Member
279 205 3 Member
279 206 3 Worker_(Carpenter)
279 213 3 Member
279 220 3 Spiritual_Member
279 278 1 Spouse
279 57 3 Student
279 119 3 Student
279 34 3 Spiritual_Member
279 116 3 Spiritual_Member
279 144 3 Spiritual_Member
279 158 3 Spiritual_Member
279 306 3 Spiritual_Member
279 330 3 Spiritual_Member
279 382 3 Spiritual_Member
279 385 3 Spiritual_Member
279 391 3 Spiritual_Member
279 405 3 Spiritual_Member
279 421 3 Spiritual_Member
279 422 3 Spiritual_Member
279 453 3 Spiritual_Member
279 636 3 Spiritual_Member
279 698 3 Spiritual_Member
279 699 3 Spiritual_Member
279 584 3 Member
279 610 3 Member
279 587 3 Member
279 231 3 Member
279 625 0 Child
279 626 0 Child
279 627 0 Child
279 293 3 Spiritual_Member
279 338 3 Spiritual_Member
279 343 3 Spiritual_Member
279 461 3 Spiritual_Member
279 464 3 Member
279 478 3 Member
279 543 3 Spiritual_Member
279 547 3 Spiritual_Member
279 558 3 Spiritual_Member
279 638 3 Spiritual_Member
279 708 3 Member
280 56 3 Spiritual_Member
280 174 3 Spiritual_Member
280 176 3 Member
280 258 3 Member
280 276 3 Student
280 201 3 Student
280 285 3 Worker_(Teacher)
280 562 3 Student
280 58 3 Spiritual_Member
280 62 3 Spiritual_Member
280 67 3 Spiritual_Member
280 84 3 Spiritual_Member
280 430 3 Spiritual_Member
280 442 3 Spiritual_Member
280 650 3 Spiritual_Member
280 709 3 Spiritual_Member
280 281 1 Spouse
280 300 3 Spiritual_Member
280 306 3 Student
280 433 3 Spiritual_Member
280 457 3 Spiritual_Member
280 533 3 Spiritual_Member
280 538 3 Spiritual_Member
280 602 3 Spiritual_Member
281 4 3 Spiritual_Member
281 44 3 Spiritual_Member
281 57 3 Student
281 71 3 Student
281 85 3 Spiritual_Member
281 131 3 Spiritual_Member
281 153 3 Spiritual_Member
281 175 3 Spiritual_Member
281 229 3 Spiritual_Member
281 274 3 Member
281 280 1 Spouse
281 27 3 Student
281 437 3 Student
281 470 3 Student
281 109 3 Spiritual_Member
281 130 3 Spiritual_Member
281 432 3 Spiritual_Member
281 444 3 Spiritual_Member
281 488 3 Spiritual_Member
281 530 3 Spiritual_Member
281 141 3 Member
281 327 3 Member
281 467 3 Member
281 307 3 Member
281 341 3 Student
281 399 3 Spiritual_Member
281 436 3 Student
281 565 3 Spiritual_Member
281 604 3 Spiritual_Member
281 618 3 Spiritual_Member
282 20 3 Spiritual_Member
282 99 3 Worker_(Computer_Technical_Support)
282 114 3 Spiritual_Member
282 223 3 Student
282 384 3 Worker_(Computer_Programmer)
282 510 3 Spiritual_Member
282 512 3 Spiritual_Member
282 629 3 Spiritual_Member
282 95 3 Member
282 609 3 Member
282 516 3 Member
